ExperimentName	HCPID	RunNumber	MathLevel	StoryLevel	Subject	Session	RandomSeed	Group	Display.RefreshRate	TrigCodStroryMathNumLevel	TrigCodStoryCue	TrigCodMathCue	TrigCodStoryBase	TrigCodStoryTrigStart	TrigCodStoryTrig	TrigCodStoryEndWait	TrigCodStoryThat	TrigCodStoryOptUnCor	TrigCodStoryOptCor	TrigCodStoryOR	TrigCodStoryResp	TrigCodMathBase	TrigCodMathQuestBlock	TrigCodMathQuestTrig	TrigCodMathEqualBlockUnCor	TrigCodMathEqualBlockCor	TrigCodMathEqualTrig	TrigCodMathResp	Allowed	FontStyle	Sound.LoadAffinity	LeftResponseCode	RightResponseCode	ReadyWarning	ResponseTime	StimuliDir	MathStimuliDir	StoryStimuliDir	SyncPulseCode	Ready.OnsetDelay	Ready.OnsetTime	Ready.DurationError	Ready.PreRelease	Ready.StartTime	Ready.OffsetTime	Ready.FinishTime	Ready.OffsetDelay	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.PreRelease	IntroButtonMap.Duration	IntroButtonMap.StartTime	IntroButtonMap.OffsetTime	IntroButtonMap.FinishTime	IntroButtonMap.OffsetDelay	IntroButtonMap.RESP	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.PreRelease	GetReady.Duration	GetReady.StartTime	GetReady.OffsetTime	GetReady.FinishTime	GetReady.OffsetDelay	GetReady.RESP	ProtocolName[Session]	ProtocolVersion[Session]	PrevTaskName[Session]	PrevNumber[Session]	PrevStim[Session]	PrevCorrect[Session]	PrevResponse[Session]	PrevAcc[Session]	MathAcc[Session]	StoryAcc[Session]	CurrentMathLevel[Session]	CurrentStoryLevel[Session]	TotalStoryTrials[Session]	TotalStoryHits[Session]	MathHitCounter[Session]	StoryHitCounter[Session]	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	TaskList	Procedure[Block]	ExpBlock	SubBlock	BlockLength	TaskName	StoryNumber	Attribute1	ChangingBlockTypeTo	TaskList.Cycle	TaskList.Sample	Running[Block]	ProtocolName[Block]	ProtocolVersion[Block]	PrevTaskName[Block]	PrevNumber[Block]	PrevStim[Block]	PrevCorrect[Block]	PrevResponse[Block]	PrevAcc[Block]	MathAcc[Block]	StoryAcc[Block]	CurrentMathLevel[Block]	CurrentStoryLevel[Block]	TotalStoryTrials[Block]	TotalStoryHits[Block]	MathHitCounter[Block]	StoryHitCounter[Block]	Wait500.OnsetDelay[Block]	Wait500.OnsetTime[Block]	Wait500.DurationError[Block]	Wait500.PreRelease[Block]	Wait500.Duration[Block]	Wait500.StartTime[Block]	Wait500.OffsetTime[Block]	Wait500.FinishTime[Block]	Wait500.OffsetDelay[Block]	PresentBlockChange.OnsetDelay	PresentBlockChange.OnsetTime	PresentBlockChange.DurationError	PresentBlockChange.PreRelease	PresentBlockChange.Duration	PresentBlockChange.StartTime	PresentBlockChange.OffsetTime	PresentBlockChange.FinishTime	PresentBlockChange.OffsetDelay	FinalLoop	FinalLoop.Cycle	FinalLoop.Sample	Block	Procedure[Trial]	StoryLoop	Running[Trial]	StoryLoop.Cycle	StoryLoop.Sample	ProtocolName[Trial]	ProtocolVersion[Trial]	PrevTaskName[Trial]	PrevNumber[Trial]	PrevStim[Trial]	PrevCorrect[Trial]	PrevResponse[Trial]	PrevAcc[Trial]	MathAcc[Trial]	StoryAcc[Trial]	CurrentMathLevel[Trial]	CurrentStoryLevel[Trial]	TotalStoryTrials[Trial]	TotalStoryHits[Trial]	MathHitCounter[Trial]	StoryHitCounter[Trial]	CorrectResponse	Option1	Option2	StoryFile	StoryOption1	StoryOption2	PresentStoryFile.OnsetDelay	PresentStoryFile.OnsetTime	PresentStoryFile.DurationError	PresentStoryFile.PreRelease	PresentStoryFile.Duration	PresentStoryFile.StartTime	PresentStoryFile.OffsetTime	PresentStoryFile.FinishTime	PresentStoryFile.OffsetDelay	Wait500.OnsetDelay[Trial]	Wait500.OnsetTime[Trial]	Wait500.DurationError[Trial]	Wait500.PreRelease[Trial]	Wait500.Duration[Trial]	Wait500.StartTime[Trial]	Wait500.OffsetTime[Trial]	Wait500.FinishTime[Trial]	Wait500.OffsetDelay[Trial]	ThatWasAbout.OnsetDelay	ThatWasAbout.OnsetTime	ThatWasAbout.DurationError	ThatWasAbout.PreRelease	ThatWasAbout.Duration	ThatWasAbout.StartTime	ThatWasAbout.OffsetTime	ThatWasAbout.FinishTime	ThatWasAbout.OffsetDelay	PresentStoryOption1.OnsetDelay	PresentStoryOption1.OnsetTime	PresentStoryOption1.DurationError	PresentStoryOption1.PreRelease	PresentStoryOption1.Duration	PresentStoryOption1.StartTime	PresentStoryOption1.OffsetTime	PresentStoryOption1.FinishTime	PresentStoryOption1.OffsetDelay	PresentStoryOption1.RTTime	PresentStoryOption1.ACC	PresentStoryOption1.RT	PresentStoryOption1.RESP	PresentStoryOption1.CRESP	OrAudio.OnsetDelay	OrAudio.OnsetTime	OrAudio.DurationError	OrAudio.PreRelease	OrAudio.Duration	OrAudio.StartTime	OrAudio.OffsetTime	OrAudio.FinishTime	OrAudio.OffsetDelay	OrAudio.RTTime	OrAudio.ACC	OrAudio.RT	OrAudio.RESP	OrAudio.CRESP	PresentStoryOption2.OnsetDelay	PresentStoryOption2.OnsetTime	PresentStoryOption2.DurationError	PresentStoryOption2.PreRelease	PresentStoryOption2.Duration	PresentStoryOption2.StartTime	PresentStoryOption2.OffsetTime	PresentStoryOption2.FinishTime	PresentStoryOption2.OffsetDelay	PresentStoryOption2.RTTime	PresentStoryOption2.ACC	PresentStoryOption2.RT	PresentStoryOption2.RESP	PresentStoryOption2.CRESP	ResponsePeriod.OnsetDelay	ResponsePeriod.OnsetTime	ResponsePeriod.DurationError	ResponsePeriod.PreRelease	ResponsePeriod.StartTime	ResponsePeriod.OffsetTime	ResponsePeriod.FinishTime	ResponsePeriod.OffsetDelay	ResponsePeriod.RTTime	ResponsePeriod.ACC	ResponsePeriod.RT	ResponsePeriod.RESP	ResponsePeriod.CRESP	ResponsePeriod.Tag	FilteredTrialStats.RESP	FilteredTrialStats.CRESP	FilteredTrialStats.ACC	FilteredTrialStats.RTTIME	FilteredTrialStats.RTFromFirstOption	MathLoop	MathLoop.Cycle	MathLoop.Sample	MathFile	MathOptionsFile	PresentMathFile.OnsetDelay	PresentMathFile.OnsetTime	PresentMathFile.DurationError	PresentMathFile.PreRelease	PresentMathFile.Duration	PresentMathFile.StartTime	PresentMathFile.OffsetTime	PresentMathFile.FinishTime	PresentMathFile.TimingMode	PresentMathFile.OffsetDelay	PresentMathOptions.OnsetDelay	PresentMathOptions.OnsetTime	PresentMathOptions.DurationError	PresentMathOptions.PreRelease	PresentMathOptions.Duration	PresentMathOptions.StartTime	PresentMathOptions.OffsetTime	PresentMathOptions.FinishTime	PresentMathOptions.TimingMode	PresentMathOptions.OffsetDelay	PresentMathOptions.RTTime	PresentMathOptions.ACC	PresentMathOptions.RT	PresentMathOptions.RESP	PresentMathOptions.CRESP	List1	List1.Cycle	List1.Sample	Trial
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	30	StoryProc	2	7	14	Story	12	4	?	2	9	TaskList																																						9	StoryTrialPROC	1	StoryLoop	4	4	STORY	HCPv2.1	Story	13	""	left	right	0	""	67	11	2	3	2	1	2	right	teaching	arguing	STORY Stimuli\Story\Story12.wav	STORY Stimuli\Story\teaching.wav	STORY Stimuli\Story\arguing.wav	333	174477	102	100	0	174454	174479	174480	435	21299	195443	-400	100	500	195437	195443	195443	20899	20815	195459	102	100	0	195444	195461	195462	20917	22215	196859	-1487	0	1500	196845	196872	196872	20728	0	1	0	""	""	21532	197676	-574	0	585	197665	197687	197687	20958	0	1	0	""	""	21664	198393	-1489	0	1500	198379	198404	198404	20175	0	1	0	""	""	16	199159	-16	0	199149	202143	202143	0	200238	0	1079	7	""	""	7	8	0	200238	3379																																		1
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	31	PresentChangePROC	2	?	?	?	?	?	STORY Stimuli\Math.wav	2	10	TaskList	STORY	HCPv2.1	Story	12	""	right	left	0	""	50	11	1	4	2	1	2	833	202976	-400	100	500	202968	202976	202976	433	16	202159	1	0	0	202152	202160	202162	17				10																																																																																																																																																					
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	32	MathProc	2	8	14	Math	33	2	?	2	11	TaskList																																						11	PresentMath		MathLoop			STORY	HCPv2.1	Story	12	""	right	left	0	""	50	11	1	4	2	1	2	left																																																																											17	213159	-17	0	213148	216142	216142	0	213198	0	39	7	""	""	7	7	1	213198	3389	1	10	6	STORY Stimuli\Math\math-level11-50-Q.wav	STORY Stimuli\Math\math-level11-50-1.wav	749	203392	101	100	0	203382	203393	203395	1	850	7166	209809	-4188	0	4200	209806	209821	209821	1	2978	213198	0	3389	7	""				1
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	32	MathProc	2	8	14	Math	33	2	?	2	11	TaskList																																						11	PresentMath		MathLoop			STORY	HCPv2.1	Math	33	""	left	left	1	""	50	11	1	4	2	2	2	right																																																																											16	226424	-16	0	226415	229408	229408	0	226542	0	118	8	""	""	8	8	1	226542	3667	1	11	7	STORY Stimuli\Math\math-level11-9-Q.wav	STORY Stimuli\Math\math-level11-9-2.wav	416	216558	101	100	0	216550	216559	216561	1	517	6733	222875	-4188	0	4200	222863	222887	222887	1	2545	226542	0	3667	8	""				2
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	33	PresentChangePROC	2	?	?	?	?	?	STORY Stimuli\Story.wav	2	12	TaskList	STORY	HCPv2.1	Math	33	""	right	right	1	""	50	12	1	4	2	0	2	916	230324	-400	100	500	230320	230324	230324	516	16	229424	1	0	0	229414	229425	229427	17				12																																																																																																																																																					
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	34	StoryProc	2	9	14	Story	30	6	?	2	13	TaskList																																						13	StoryTrialPROC	1	StoryLoop	5	5	STORY	HCPv2.1	Math	33	""	right	right	1	""	50	12	1	4	2	0	2	left	gnat	fly	STORY Stimuli\Story\Story30.wav	STORY Stimuli\Story\gnat.wav	STORY Stimuli\Story\fly.wav	733	230641	100	100	0	230631	230641	230643	833	17165	247073	-399	100	500	247073	247074	247074	16766	16682	247090	101	100	0	247075	247091	247093	16783	18099	248507	-1489	0	1500	248497	248518	248518	16610	0	1	0	""	""	17532	249440	-573	0	585	249438	249452	249452	16959	0	1	0	""	""	17647	250140	-1488	0	1500	250139	250152	250152	16159	0	1	0	""	""	17	251140	-17	0	251130	254123	254123	0	251749	0	609	7	""	""	7	7	1	251749	3242																																		1
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	35	PresentChangePROC	2	?	?	?	?	?	STORY Stimuli\Math.wav	2	14	TaskList	STORY	HCPv2.1	Story	30	""	left	left	1	""	60	12	2	5	3	0	0	850	254973	-400	100	500	254967	254973	254973	450	17	254140	0	0	0	254131	254140	254142	17				14																																																																																																																																																					
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	36	MathProc	2	10	14	Math	12	4	?	2	15	TaskList																																						15	PresentMath		MathLoop			STORY	HCPv2.1	Story	30	""	left	left	1	""	60	12	2	5	3	0	0	right																																																																											17	265023	-17	0	265013	268006	268006	0	266837	0	1814	8	""	""	8	8	1	266837	5081	1	13	8	STORY Stimuli\Math\math-level12-15-Q.wav	STORY Stimuli\Math\math-level12-15-2.wav	767	255390	100	100	0	255380	255390	255392	1	867	7133	261756	-4188	0	4200	261750	261768	261768	1	2945	0	1	0	""	""				1
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	36	MathProc	2	10	14	Math	12	4	?	2	15	TaskList																																						15	PresentMath		MathLoop			STORY	HCPv2.1	Math	12	""	right	right	1	""	60	12	2	5	3	1	0	left																																																																											17	277805	-17	0	277795	280788	280788	0	278813	0	1008	7	""	""	7	7	1	278813	4574	1	14	9	STORY Stimuli\Math\math-level12-48-Q.wav	STORY Stimuli\Math\math-level12-48-1.wav	416	268422	101	100	0	268414	268423	268425	1	517	6233	274239	-4189	0	4200	274233	274250	274250	1	2044	0	1	0	""	""				2
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	37	PresentChangePROC	2	?	?	?	?	?	STORY Stimuli\Story.wav	2	16	TaskList	STORY	HCPv2.1	Math	12	""	left	left	1	""	60	12	2	5	3	2	0	934	281722	-400	100	500	281721	281722	281722	534	17	280805	1	0	0	280795	280806	280808	18				16																																																																																																																																																					
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	38	StoryProc	2	11	14	Story	33	2	?	2	17	TaskList																																						17	StoryTrialPROC	1	StoryLoop	6	6	STORY	HCPv2.1	Math	12	""	left	left	1	""	60	12	2	5	3	2	0	left	helping	ignoring	STORY Stimuli\Story\Story33.wav	STORY Stimuli\Story\helping.wav	STORY Stimuli\Story\ignoring.wav	750	282038	101	100	0	282028	282039	282041	851	22433	303721	-400	100	500	303720	303721	303721	22033	21949	303737	101	100	0	303722	303738	303740	22050	23399	305187	-1488	0	1500	305177	305199	305199	21911	0	1	0	""	""	22966	306254	-574	0	585	306248	306265	306265	22392	0	1	0	""	""	23097	306970	-1487	0	1500	306958	306983	306983	21610	0	1	0	""	""	17	308187	-17	0	308177	311170	311170	0	308596	0	409	7	""	""	7	7	1	308596	3409																																		1
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	39	PresentChangePROC	2	?	?	?	?	?	STORY Stimuli\Math.wav	2	18	TaskList	STORY	HCPv2.1	Story	33	""	left	left	1	""	67	12	2	6	4	2	1	833	312003	-400	100	500	311992	312003	312003	433	17	311187	0	0	0	311178	311187	311189	17				18																																																																																																																																																					
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	40	MathProc	2	12	14	Math	36	1	?	2	19	TaskList																																						19	PresentMath		MathLoop			STORY	HCPv2.1	Story	33	""	left	left	1	""	67	12	2	6	4	2	1	left																																																																											16	322586	-16	0	322576	325570	325571	0	324213	0	1627	7	""	""	7	7	1	324213	5177	1	16	10	STORY Stimuli\Math\math-level12-29-Q.wav	STORY Stimuli\Math\math-level12-29-1.wav	750	312420	101	100	0	312409	312421	312423	1	851	7366	319036	-4188	0	4200	319030	319048	319048	1	3178	0	1	0	""	""				1
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	40	MathProc	2	12	14	Math	36	1	?	2	19	TaskList																																						19	PresentMath		MathLoop			STORY	HCPv2.1	Math	36	""	left	left	1	""	67	13	2	6	4	0	1	left																																																																											17	336369	-17	0	336359	339352	339353	0	337892	0	1523	7	""	""	7	7	1	337892	4190	1	17	11	STORY Stimuli\Math\math-level13-104-Q.wav	STORY Stimuli\Math\math-level13-104-1.wav	417	325987	100	100	0	325978	325987	325989	1	517	8132	333702	-4188	0	4200	333701	333714	333714	1	3944	337892	0	4190	7	""				2
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	41	MathProc	2	13	14	Math	20	3	?	2	20	TaskList																																						20	PresentMath		MathLoop			STORY	HCPv2.1	Math	36	""	left	left	1	""	67	13	2	6	4	1	1	left																																																																											17	350868	-17	0	350858	353851	353851	0	352972	0	2104	8	""	""	8	7	0	352972	5187	1	19	12	STORY Stimuli\Math\math-level13-1-Q.wav	STORY Stimuli\Math\math-level13-1-1.wav	417	339769	101	100	0	339761	339770	339771	1	518	8433	347785	-4188	0	4200	347776	347797	347797	1	4245	0	1	0	""	""				1
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	42	PresentChangePROC	2	?	?	?	?	?	STORY Stimuli\Story.wav	2	21	TaskList	STORY	HCPv2.1	Math	20	""	left	right	0	""	67	12	2	6	4	1	1	950	354801	-400	100	500	354795	354801	354801	550	17	353868	0	0	0	353857	353868	353870	17				21																																																																																																																																																					
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841	43	StoryProc	2	14	14	Story	9	5	?	2	22	TaskList																																						22	StoryTrialPROC	1	StoryLoop	7	7	STORY	HCPv2.1	Math	20	""	left	right	0	""	67	12	2	6	4	1	1	left	feeding	cleaning	STORY Stimuli\Story\Story9.wav	STORY Stimuli\Story\feeding.wav	STORY Stimuli\Story\cleaning.wav	767	355118	100	100	0	355107	355118	355120	867	20682	375033	-400	100	500	375027	375033	375033	20282	20199	375050	101	100	0	375034	375051	375053	20300	21616	376467	-1489	0	1500	376453	376478	376478	20127	0	1	0	""	""	20982	377333	-573	0	585	377326	377345	377345	20409	0	1	0	""	""	21114	378050	-1488	0	1500	378040	378062	378062	19626	379308	0	1258	7	""	16	378783	-16	0	378773	381767	381767	0	379308	0	525	7	""	""	7	7	1	379308	2841																																		1
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841		PresentChangePROC		?	?	Math	?		STORY Stimuli\Math.wav			FinalLoop	STORY	HCPv2.1	Story	9	""	left	left	1	""	71	12	2	7	5	1	2	866	382633	-400	100	500	382618	382633	382633	466	33	381800	1	0	0	381778	381801	381803	34	1	1	1	23																																																																																																																																																					
MEG_StoryMath_Feb2012	CP100307	2	12	3	9999	9999	-7600810	1	60.005	128	96	112	32	24	26	16	14	12	10	8	2	64	16	8	8	0	4	2	{ANY}	Verdana	1	7	8	""	3000	STORY Stimuli\	STORY Stimuli\Math\	STORY Stimuli\Story\	7	3	15285	-999999	0	15282	16379	16380	-999999	23	16402	-999999	100	-1	16382	16803	16803	-999999	{SPACE}	16	16819	-999999	0	-1	16804	18330	18331	-999999	7	STORY	HCPv2.1	Math	?	""	left	right	0	""	71	11	2	7	5	2	2	16	408848	-999999	408841		DummyProc		?	?	Math	?		?			FinalLoop																																			2	1	2	24	PresentMath		List1			STORY	HCPv2.1	Story	9	""	left	left	1	""	71	12	2	7	5	1	2	left																																																																											16	393082	-16	0	393072	396066	396066	0	393932	0	850	7	""	""	7	7	1	393932	4366				STORY Stimuli\Math\math-level12-35-Q.wav	STORY Stimuli\Math\math-level12-35-1.wav	783	383050	100	100	0	383039	383050	383052	1	883	7299	389566	-4188	0	4200	389562	389578	389578	1	3111	0	1	0	""	""	1	1	1	1
